parent_code,code,label
44,8,Hinojosa de Jarque
44,3,"Hoz de la Vieja, La"
44,6,Huesa del Común
44,9,"Iglesuela del Cid, La"
44,5,Jabaloyas
44,1,Jarque de la Val
44,4,Jatiel
44,8,Jorcas
44,5,Josa
44,0,Lagueruela
44,6,Lanzuela
44,4,Libros
44,7,Lidón
44,3,Linares de Mora
44,3,Lledó
44,9,Loscos
44,8,Maicas
44,4,Manzanera
44,9,Martín del Río
44,2,Mas de las Matas
44,5,"Mata de los Olmos, La"
44,1,Mazaleón
44,7,Mezquita de Jarque
44,0,Mirambel
44,3,Miravete de la Sierra
44,0,Molinos
44,5,Monforte de Moyuela
44,1,Monreal del Campo
44,6,Monroyo
44,9,Montalbán
44,2,Monteagudo del Castillo
44,8,Monterde de Albarracín
44,4,Mora de Rubielos
44,7,Moscardón
44,1,Mosqueruela
44,8,Muniesa
44,9,Noguera de Albarracín
44,4,Nogueras
44,7,Nogueruelas
44,6,Obón
44,2,Odón
44,5,Ojos Negros
44,6,Olba
44,1,Oliete
44,7,"Olmos, Los"
44,2,Orihuela del Tremedal
44,5,Orrios
44,8,Palomar de Arroyos
44,4,Pancrudo
44,0,"Parras de Castellote, Las"
44,3,Peñarroya de Tastavins
44,7,Peracense
44,4,Peralejos
44,9,Perales del Alfambra
44,5,Pitarque
44,0,Plou
44,3,"Pobo, El"
44,2,"Portellada, La"
44,1,Pozondón
44,5,Pozuel del Campo
44,2,"Puebla de Híjar, La"
44,7,"Puebla de Valverde, La"
44,3,Puertomingalvo
44,8,Ráfales
44,1,Rillo
44,4,Riodeva
44,0,Ródenas
44,6,Royuela
44,9,Rubiales
44,3,Rubielos de la Cérida
44,0,Rubielos de Mora
44,1,Salcedillo
44,6,Saldón
44,9,Samper de Calanda
44,2,San Agustín
44,8,San Martín del Río
44,4,Santa Cruz de Nogueras
44,7,Santa Eulalia
44,1,Sarrión
44,8,Segura de los Baños
44,3,Seno
44,9,Singra
44,7,Terriente
44,0,Teruel
44,6,Toril y Masegoso
44,2,Tormón
44,5,Tornos
44,9,Torralba de los Sisones
44,7,Torre de Arcas
44,2,Torre de las Arcas
44,5,Torre del Compte
44,4,Torre los Negros
44,6,Torrecilla de Alcañiz
44,1,Torrecilla del Rebollar
44,8,Torrelacárcel
44,0,Torremocha de Jiloca
44,3,Torres de Albarracín
44,7,Torrevelilla
44,4,Torrijas
44,9,Torrijo del Campo
44,0,Tramacastiel
44,3,Tramacastilla
44,6,Tronchón
44,2,Urrea de Gaén
44,8,Utrillas
44,1,Valacloche
44,5,Valbona
44,2,Valdealgorfa
44,3,Valdecuenca
44,8,Valdelinares
44,1,Valdeltormo
44,4,Valderrobres
44,0,Valjunquera
44,9,"Vallecillo, El"
44,2,Veguillas de la Sierra
44,9,Villafranca del Campo
44,4,Villahermosa del Campo
44,1,Villanueva del Rebollar de la Sierra
44,7,Villar del Cobo
44,3,Villar del Salz
44,0,Villarluengo
44,7,Villarquemado
44,2,Villarroya de los Pinares
44,8,Villastar
44,3,Villel
44,6,Vinaceite
44,9,Visiedo
44,5,Vivel del Río Martín
44,1,"Zoma, La"
45,5,Ajofrín
45,0,Alameda de la Sagra
45,6,Albarreal de Tajo
45,1,Alcabón
45,4,Alcañizo
45,7,Alcaudete de la Jara
45,3,Alcolea de Tajo
45,9,Aldea en Cabo
45,2,Aldeanueva de Barbarroya
45,6,Aldeanueva de San Bartolomé
45,3,Almendral de la Cañada
45,8,Almonacid de Toledo
45,4,Almorox
45,9,Añover de Tajo
45,2,Arcicóllar
45,5,Argés
45,1,Azután
45,7,Barcience
45,0,Bargas
45,4,Belvís de la Jara
45,1,Borox
45,6,Buenaventura
45,2,Burguillos de Toledo
45,7,Burujón
45,0,Cabañas de la Sagra
45,3,Cabañas de Yepes
45,9,Cabezamesada
45,5,Calera y Chozas
45,8,Caleruela
45,2,Calzada de Oropesa
45,9,Camarena
45,4,Camarenilla
45,0,"Campillo de la Jara, El"
45,5,Camuñas
45,8,Cardiel de los Montes
45,1,Carmena
45,7,"Carpio de Tajo, El"
45,3,Carranque
45,6,Carriches
45,0,"Casar de Escalona, El"
45,7,Casarrubios del Monte
45,2,Casasbuenas
45,8,Castillo de Bayuela
45,6,Cazalegas
45,9,Cebolla
45,5,Cedillo del Condado
45,1,"Cerralbos, Los"
45,4,Cervera de los Montes
45,6,Chozas de Canales
45,2,Chueca
45,7,Ciruelos
45,4,Cobeja
45,9,Cobisa
45,5,Consuegra
45,0,Corral de Almaguer
45,3,Cuerva
45,8,Domingo Pérez
45,1,Dosbarrios
45,5,Erustes
45,2,Escalona
45,7,Escalonilla
45,3,Espinoso del Rey
45,8,Esquivias
45,1,"Estrella, La"
45,4,Fuensalida
45,0,Gálvez
45,6,Garciotum
45,9,Gerindote
45,3,Guadamur
45,0,"Guardia, La"
45,5,"Herencias, Las"
45,1,Herreruela de Oropesa
45,6,Hinojosa de San Vicente
45,9,Hontanar
45,2,Hormigos
45,8,Huecas
45,4,Huerta de Valdecarábanos
45,7,"Iglesuela del Tiétar, La"
45,1,Illán de Vacas
45,8,Illescas
45,3,Lagartera
45,9,Layos
45,4,Lillo
45,7,Lominchar
45,0,Lucillos
45,6,Madridejos
45,2,Magán
45,5,Malpica de Tajo
45,9,Manzaneque
45,6,Maqueda
45,1,Marjaliza
45,7,Marrupe
45,2,Mascaraque
45,5,"Mata, La"
45,8,Mazarambroz
45,4,Mejorada
45,0,Menasalbas
45,3,Méntrida
45,7,Mesegar de Tajo
45,4,Miguel Esteban
45,9,Mocejón
45,5,Mohedas de la Jara
45,0,Montearagón
45,3,Montesclaros
45,6,Mora
45,2,Nambroca
45,8,"Nava de Ricomalillo, La"
45,1,Navahermosa
45,5,Navalcán
45,2,Navalmoralejo
45,7,"Navalmorales, Los"
45,3,"Navalucillos, Los"
45,8,Navamorcuende
45,1,Noblejas
45,4,Noez
45,0,Nombela
45,6,Novés
45,9,Numancia de la Sagra
45,3,Nuño Gómez
45,0,Ocaña
45,5,Olías del Rey
45,1,Ontígola
45,6,Orgaz
45,9,Oropesa
45,2,Otero
45,8,Palomeque
45,4,Pantoja
45,7,Paredes de Escalona
45,1,Parrillas
45,8,Pelahustán
45,3,Pepino
45,9,Polán
45,4,Portillo de Toledo
45,7,"Puebla de Almoradiel, La"
45,0,"Puebla de Montalbán, La"
45,6,"Pueblanueva, La"
45,2,"Puente del Arzobispo, El"
45,5,Puerto de San Vicente
45,9,Pulgar
45,6,Quero
45,1,Quintanar de la Orden
45,7,Quismondo
45,2,"Real de San Vicente, El"
45,5,Recas
45,8,Retamoso de la Jara
45,4,Rielves
45,0,Robledo del Mazo
45,3,"Romeral, El"
45,6,San Bartolomé de las Abiertas
45,3,San Martín de Montalbán
45,8,San Martín de Pusa
45,4,San Pablo de los Montes
45,9,San Román de los Montes
45,2,Santa Ana de Pusa
45,5,Santa Cruz de la Zarza
45,1,Santa Cruz del Retamar
45,7,Santa Olalla
45,6,Santo Domingo-Caudilla
45,0,Sartajada
45,4,Segurilla
45,1,Seseña
45,6,Sevilleja de la Jara
45,2,Sonseca
45,7,Sotillo de las Palomas
45,0,Talavera de la Reina
45,3,Tembleque
45,9,"Toboso, El"
45,5,Toledo
45,8,Torralba de Oropesa
45,9,"Torre de Esteban Hambrán, La"
45,2,Torrecilla de la Jara
45,4,Torrico
45,0,Torrijos
45,5,Totanés
45,8,Turleque
45,1,Ugena
45,7,Urda
45,6,Valdeverdeja
45,0,Valmojado
45,7,Velada
45,2,"Ventas con Peña Aguilera, Las"
45,8,"Ventas de Retamosa, Las"
45,3,"Ventas de San Julián, Las"
45,9,"Villa de Don Fadrique, La"
45,6,Villacañas
45,5,Villafranca de los Caballeros
45,1,Villaluenga de la Sagra
45,4,Villamiel de Toledo
45,8,Villaminaya
45,5,Villamuelas
45,0,Villanueva de Alcardete
45,6,Villanueva de Bogas
45,1,Villarejo de Montalbán
45,4,Villarrubia de Santiago
45,7,Villaseca de la Sagra
45,3,Villasequilla
45,9,Villatobas
45,2,"Viso de San Juan, El"
45,6,"Yébenes, Los"
45,3,Yeles
45,8,Yepes
45,4,Yuncler
45,9,Yunclillos
45,2,Yuncos
46,8,Ademuz
46,3,Ador
46,4,Agullent
46,5,Aielo de Malferit
46,1,Aielo de Rugat
46,7,Alaquàs
46,0,Albaida
46,6,Albal
46,2,Albalat de la Ribera
46,5,Albalat dels Sorells
46,9,Albalat dels Tarongers
46,6,Alberic
46,1,Alborache
46,7,Alboraia/Alboraya
46,2,Albuixech
46,8,Alcàntera de Xúquer
46,5,Alcàsser
46,0,Alcublas
46,7,"Alcúdia de Crespins, l'"
46,3,"Alcúdia, l'"
46,4,Aldaia
46,9,Alfafar
46,0,Alfara de la Baronia
46,3,Alfara del Patriarca
46,6,Alfarp
46,2,Alfarrasí
46,5,Alfauir
46,8,Algar de Palancia
46,1,Algemesí
46,5,Algímia d'Alfara
46,2,Alginet
46,7,Almàssera
46,3,Almiserà
46,8,Almoines
46,1,Almussafes
46,4,Alpuente
46,0,"Alqueria de la Comtessa, l'"
46,4,Alzira
46,6,Andilla
46,9,Anna
46,3,Antella
46,0,Aras de los Olmos
46,9,Atzeneta d'Albaida
46,6,Ayora
46,2,Barx
46,9,Barxeta
46,8,Bèlgida
46,4,Bellreguard
46,7,Bellús
46,0,Benagéber
46,7,Benaguasil
46,2,Benavites
46,8,Beneixida
46,3,Benetússer
46,6,Beniarjó
46,9,Beniatjar
46,5,Benicolet
46,5,Benicull de Xúquer
46,8,Benifaió
46,4,Benifairó de la Valldigna
46,1,Benifairó de les Valls
46,5,Beniflá
46,0,Benigànim
46,6,Benimodo
46,1,Benimuslem
46,4,Beniparrell
46,7,Benirredrà
46,3,Benissanó
46,9,Benissoda
46,2,Benissuera
46,6,Bétera
46,3,Bicorp
46,8,Bocairent
46,4,Bolbaite
46,9,Bonrepòs i Mirambell
46,2,Bufali
46,5,Bugarra
46,1,Buñol
46,7,Burjassot
46,0,Calles
46,4,Camporrobles
46,1,Canals
46,6,Canet d'En Berenguer
46,2,Carcaixent
46,7,Càrcer
46,0,Carlet
46,3,Carrícola
46,9,Casas Altas
46,5,Casas Bajas
46,8,Casinos
46,2,Castelló de Rugat
46,9,Castellonet de la Conquesta
46,4,Castielfabib
46,0,Catadau
46,5,Catarroja
46,8,Caudete de las Fuentes
46,1,Cerdà
46,5,Chella
46,9,Chelva
46,1,Chera
46,4,Cheste
46,5,Chiva
46,0,Chulilla
46,7,Cofrentes
46,3,Corbera
46,6,Cortes de Pallás
46,0,Cotes
46,6,Cullera
46,6,Daimús
46,1,Domeño
46,4,Dos Aguas
46,7,"Eliana, l'"
46,3,Emperador
46,9,Enguera
46,2,"Ènova, l'"
46,6,Estivella
46,3,Estubeny
46,8,Faura
46,4,Favara
46,5,Foios
46,7,"Font de la Figuera, la"
46,1,"Font d'En Carròs, la"
46,9,Fontanars dels Alforins
46,2,Fortaleny
46,0,Fuenterrobles
46,1,Gandia
46,4,Gátova
46,4,Gavarda
46,6,"Genovés, el"
46,2,Gestalgar
46,7,Gilet
46,0,Godella
46,3,Godelleta
46,9,"Granja de la Costera, la"
46,5,Guadasséquies
46,8,Guadassuar
46,2,Guardamar de la Safor
46,9,Higueruelas
46,4,Jalance
46,5,Jarafuel
46,2,Llanera de Ranes
46,5,Llaurí
46,7,Llíria
46,1,Llocnou de la Corona
46,7,Llocnou de Sant Jeroni
46,6,Llocnou d'En Fenollet
46,8,Llombai
46,4,"Llosa de Ranes, la"
46,9,Llutxent
46,3,Loriguilla
46,6,Losa del Obispo
46,0,Macastre
46,3,Manises
46,7,Manuel
46,4,Marines
46,9,Massalavés
46,5,Massalfassar
46,0,Massamagrell
46,3,Massanassa
46,6,Meliana
46,2,Millares
46,8,Miramar
46,1,Mislata
46,5,Mogente/Moixent
46,2,Moncada
46,3,Montaverner
46,8,Montesa
46,1,Montitxelvo/Montichelvo
46,4,Montroi/Montroy
46,7,Montserrat
46,0,Museros
46,6,Nàquera/Náquera
46,9,Navarrés
46,3,Novelé/Novetlè
46,0,Oliva
46,1,"Olleria, l'"
46,5,Olocau
46,6,Ontinyent
46,9,Otos
46,2,Paiporta
46,8,Palma de Gandía
46,4,Palmera
46,7,"Palomar, el"
46,1,Paterna
46,8,Pedralba
46,3,Petrés
46,9,Picanya
46,4,Picassent
46,7,Piles
46,0,Pinet
46,5,"Pobla de Farnals, la"
46,1,"Pobla de Vallbona, la"
46,9,"Pobla del Duc, la"
46,7,"Pobla Llarga, la"
46,6,Polinyà de Xúquer
46,2,Potries
46,5,Puçol
46,6,Puebla de San Miguel
46,2,"Puig de Santa Maria, el"
46,7,Quart de les Valls
46,2,Quart de Poblet
46,8,Quartell
46,3,Quatretonda
46,8,Quesa
46,4,Rafelbunyol
46,0,Rafelcofer
46,3,Rafelguaraf
46,7,Ráfol de Salem
46,9,Real
46,4,"Real de Gandia, el"
46,5,Requena
46,0,Riba-roja de Túria
46,3,Riola
46,6,Rocafort
46,2,Rotglà i Corberà
46,8,Rótova
46,1,Rugat
46,5,Sagunto/Sagunt
46,2,Salem
46,0,San Antonio de Benagéber
46,7,Sant Joanet
46,3,Sedaví
46,8,Segart
46,1,Sellent
46,4,Sempere
46,0,Senyera
46,6,Serra
46,9,Siete Aguas
46,3,Silla
46,0,Simat de la Valldigna
46,5,Sinarcas
46,1,Sollana
46,6,Sot de Chera
46,9,Sueca
46,2,Sumacàrcer
46,8,Tavernes Blanques
46,4,Tavernes de la Valldigna
46,7,Teresa de Cofrentes
46,1,Terrateig
46,8,Titaguas
46,3,Torrebaja
46,9,Torrella
46,4,Torrent
46,7,Torres Torres
46,0,Tous
46,6,Tuéjar
46,2,Turís
46,5,Utiel
46,8,València
46,5,Vallada
46,0,Vallanca
46,6,Vallés
46,1,Venta del Moro
46,4,Vilallonga/Villalonga
46,7,Vilamarxant
46,3,Villanueva de Castellón
46,9,Villar del Arzobispo
46,2,Villargordo del Cabriel
46,6,Vinalesa
46,8,Xàtiva
46,0,Xeraco
46,1,Xeresa
46,8,Xirivella
46,3,Yátova
46,8,"Yesa, La"
46,4,Zarra
47,4,Adalia
47,9,Aguasal
47,5,Aguilar de Campos
47,0,Alaejos
47,3,Alcazarén
47,6,Aldea de San Miguel
47,2,Aldeamayor de San Martín
47,8,Almenara de Adaja
47,1,Amusquillo
47,5,Arroyo de la Encomienda
47,2,Ataquines
47,7,Bahabón
47,3,Barcial de la Loma
47,8,Barruelo del Valle
47,1,Becilla de Valderaduey
47,4,Benafarces
47,0,Bercero
47,6,Berceruelo
47,9,Berrueces
47,3,Bobadilla del Campo
47,0,Bocigas
47,5,Bocos de Duero
47,1,Boecillo
47,6,Bolaños de Campos
47,9,Brahojos de Medina
47,2,Bustillo de Chaves
47,8,Cabezón de Pisuerga
47,4,Cabezón de Valderaduey
47,7,Cabreros del Monte
47,1,Campaspero
47,8,"Campillo, El"
47,3,Camporredondo
47,9,Canalejas de Peñafiel
47,4,Canillas de Esgueva
47,7,Carpio
47,0,Casasola de Arión
47,6,Castrejón de Trabancos
47,2,Castrillo de Duero
47,5,Castrillo-Tejeriego
47,9,Castrobol
47,6,Castrodeza
47,1,Castromembibre
47,7,Castromonte
47,2,Castronuevo de Esgueva
47,5,Castronuño
47,8,Castroponce
47,4,Castroverde de Cerrato
47,0,Ceinos de Campos
47,3,Cervillego de la Cruz
47,6,Cigales
47,3,Ciguñuela
47,8,Cistérniga
47,4,Cogeces de Íscar
47,9,Cogeces del Monte
47,2,Corcos
47,5,Corrales de Duero
47,1,Cubillas de Santa Marta
47,7,Cuenca de Campos
47,0,Curiel de Duero
47,4,Encinas de Esgueva
47,1,Esguevillas de Esgueva
47,6,Fombellida
47,2,Fompedraza
47,7,Fontihoyuelo
47,0,Fresno el Viejo
47,3,Fuensaldaña
47,9,Fuente el Sol
47,5,Fuente-Olmedo
47,8,Gallegos de Hornija
47,2,Gatón de Campos
47,9,Geria
47,0,Herrín de Campos
47,5,Hornillos de Eresma
47,8,Íscar
47,1,Laguna de Duero
47,7,Langayo
47,6,Llano de Olmedo
47,3,Lomoviejo
47,0,Manzanillo
47,7,Marzales
47,2,Matapozuelos
47,8,Matilla de los Caños
47,3,Mayorga
47,9,Medina de Rioseco
47,6,Medina del Campo
47,5,Megeces
47,1,Melgar de Abajo
47,4,Melgar de Arriba
47,8,Mojados
47,5,Monasterio de Vega
47,0,Montealegre de Campos
47,6,Montemayor de Pililla
47,1,Moral de la Reina
47,4,Moraleja de las Panaderas
47,7,Morales de Campos
47,3,Mota del Marqués
47,9,Mucientes
47,2,"Mudarra, La"
47,6,Muriel
47,3,Nava del Rey
47,8,Nueva Villa de las Torres
47,4,Olivares de Duero
47,9,Olmedo
47,2,Olmos de Esgueva
47,5,Olmos de Peñafiel
47,0,Palazuelo de Vedija
47,4,"Parrilla, La"
47,1,"Pedraja de Portillo, La"
47,6,Pedrajas de San Esteban
47,2,Pedrosa del Rey
47,7,Peñafiel
47,0,Peñaflor de Hornija
47,3,Pesquera de Duero
47,9,Piña de Esgueva
47,5,Piñel de Abajo
47,8,Piñel de Arriba
47,9,Pollos
47,4,Portillo
47,0,Pozal de Gallinas
47,5,Pozaldez
47,8,Pozuelo de la Orden
47,1,Puras
47,7,Quintanilla de Arriba
47,6,Quintanilla de Onésimo
47,0,Quintanilla de Trigueros
47,3,Quintanilla del Molar
47,7,Rábano
47,2,Ramiro
47,8,Renedo de Esgueva
47,3,Roales de Campos
47,6,Robladillo
47,5,Roturas
47,1,Rubí de Bracamonte
47,4,Rueda
47,8,Saelices de Mayorga
47,5,Salvador de Zapardiel
47,0,San Cebrián de Mazote
47,6,San Llorente
47,1,San Martín de Valvení
47,4,San Miguel del Arroyo
47,7,San Miguel del Pino
47,3,San Pablo de la Moraleja
47,9,San Pedro de Latarce
47,2,San Pelayo
47,5,San Román de Hornija
47,2,San Salvador
47,4,San Vicente del Palacio
47,7,Santa Eufemia del Arroyo
47,3,Santervás de Campos
47,8,Santibáñez de Valcorba
47,1,Santovenia de Pisuerga
47,0,Sardón de Duero
47,6,"Seca, La"
47,9,Serrada
47,3,Siete Iglesias de Trabancos
47,0,Simancas
47,5,Tamariz de Campos
47,1,Tiedra
47,6,Tordehumos
47,9,Tordesillas
47,7,Torre de Esgueva
47,1,Torre de Peñafiel
47,2,Torrecilla de la Abadesa
47,8,Torrecilla de la Orden
47,4,Torrecilla de la Torre
47,8,Torrelobatón
47,3,Torrescárcela
47,9,Traspinedo
47,4,Trigueros del Valle
47,7,Tudela de Duero
47,0,"Unión de Campos, La"
47,6,Urones de Castroponce
47,2,Urueña
47,5,Valbuena de Duero
47,9,Valdearcos de la Vega
47,6,Valdenebro de los Valles
47,1,Valdestillas
47,7,Valdunquillo
47,8,Valladolid
47,2,Valoria la Buena
47,5,Valverde de Campos
47,4,Vega de Ruiponce
47,0,Vega de Valdetronco
47,3,Velascálvaro
47,7,Velilla
47,4,Velliza
47,9,Ventosa de la Cuesta
47,5,Viana de Cega
47,3,Villabáñez
47,6,Villabaruz de Campos
47,2,Villabrágima
47,8,Villacarralón
47,1,Villacid de Campos
47,5,Villaco
47,3,Villafrades de Campos
47,8,Villafranca de Duero
47,1,Villafrechós
47,4,Villafuerte
47,0,Villagarcía de Campos
47,6,Villagómez la Nueva
47,9,Villalán de Campos
47,3,Villalar de los Comuneros
47,0,Villalba de la Loma
47,5,Villalba de los Alcores
47,1,Villalbarba
47,6,Villalón de Campos
47,9,Villamuriel de Campos
47,2,Villán de Tordesillas
47,8,Villanubla
47,4,Villanueva de Duero
47,7,Villanueva de la Condesa
47,1,Villanueva de los Caballeros
47,8,Villanueva de los Infantes
47,3,Villanueva de San Mancio
47,9,Villardefrades
47,4,Villarmentero de Esgueva
47,7,Villasexmir
47,0,Villavaquerín
47,6,Villavellid
47,2,Villaverde de Medina
47,5,Villavicencio de los Caballeros
47,0,Viloria
47,9,Wamba
47,6,Zaratán
47,1,"Zarza, La"
48,0,Abadiño
48,5,Abanto y Ciérvana-Abanto Zierbena
48,9,Ajangiz
48,4,Alonsotegi
48,1,Amorebieta-Etxano
48,6,Amoroto
48,9,Arakaldo
48,2,Arantzazu
48,2,Areatza
48,7,Arrankudiaga
48,5,Arratzu
48,1,Arrieta
48,8,Arrigorriaga
48,7,Artea
48,4,Artzentales
48,1,Atxondo
48,8,Aulesti
48,3,Bakio
48,4,Balmaseda
48,9,Barakaldo
48,4,Barrika
48,7,Basauri
48,6,Bedia
48,0,Berango
48,6,Bermeo
48,2,Berriatua
48,5,Berriz
48,9,Bilbao
48,6,Busturia
48,1,Derio
48,8,Dima
48,4,Durango
48,0,Ea
48,4,Elantxobe
48,9,Elorrio
48,6,Erandio
48,5,Ereño
48,0,Ermua
48,2,Errigoiti
48,3,Etxebarri
48,7,Etxebarria
48,3,Forua
48,3,Fruiz
48,6,Galdakao
48,2,Galdames
48,8,Gamiz-Fika
48,1,Garai
48,5,Gatika
48,2,Gautegiz Arteaga
48,4,Gernika-Lumo
48,8,Getxo
48,0,Gizaburuaga
48,7,Gordexola
48,3,Gorliz
48,1,Güeñes
48,6,Ibarrangelu
48,7,Igorre
48,9,Ispaster
48,2,Iurreta
48,2,Izurtza
48,1,Karrantza Harana/Valle de Carranza
48,9,Kortezubi
48,9,Lanestosa
48,4,Larrabetzu
48,0,Laukiz
48,5,Leioa
48,7,Lekeitio
48,8,Lemoa
48,1,Lemoiz
48,3,Lezama
48,2,Loiu
48,3,Mallabia
48,6,Mañaria
48,0,Markina-Xemein
48,7,Maruri-Jatabe
48,2,Mendata
48,8,Mendexa
48,3,Meñaka
48,9,Morga
48,1,Mundaka
48,4,Mungia
48,8,Munitibar-Arbatzegi Gerrikaitz
48,5,Murueta
48,5,Muskiz
48,5,Muxika
48,8,Nabarniz
48,6,Ondarroa
48,4,Orozko
48,4,Ortuella
48,0,Otxandio
48,3,Plentzia
48,9,Portugalete
48,8,Santurtzi
48,9,Sestao
48,7,Sondika
48,2,Sopela
48,5,Sopuerta
48,7,Sukarrieta
48,1,Trucios-Turtzioz
48,7,Ubide
48,6,Ugao-Miraballes
48,0,Urduliz
48,1,Urduña/Orduña
48,6,Valle de Trápaga-Trapagaran
48,0,Zaldibar
48,3,Zalla
48,0,Zamudio
48,9,Zaratamo
48,2,Zeanuri
48,5,Zeberio
48,0,Zierbena
48,8,Ziortza-Bolibar
49,8,Abezames
49,4,Alcañices
49,9,Alcubilla de Nogales
49,2,Alfaraz de Sayago
49,5,Algodre
49,1,Almaraz de Duero
49,7,Almeida de Sayago
49,0,Andavías
49,4,Arcenillas
49,1,Arcos de la Polvorosa
49,6,Argañín
49,2,Argujillo
49,7,Arquillinos
49,0,Arrabalde
49,3,Aspariegos
49,9,Asturianos
49,5,Ayoó de Vidriales
49,8,Barcial del Barco
49,2,Belver de los Montes
49,9,Benavente
49,4,Benegiles
49,0,Bermillo de Sayago
49,5,"Bóveda de Toro, La"
49,8,Bretó
49,1,Bretocino
49,7,Brime de Sog
49,3,Brime de Urz
49,6,Burganes de Valverde
49,0,Bustillo del Oro
49,7,Cabañas de Sayago
49,2,Calzadilla de Tera
49,8,Camarzana de Tera
49,3,Cañizal
49,6,Cañizo
49,9,Carbajales de Alba
49,5,Carbellino
49,1,Casaseca de Campeán
49,4,Casaseca de las Chanas
49,8,Castrillo de la Guareña
49,5,Castrogonzalo
49,0,Castronuevo
49,6,Castroverde de Campos
49,1,Cazurra
49,7,Cerecinos de Campos
49,3,Cerecinos del Carrizal
49,9,Cernadilla
49,5,Cobreros
49,7,Coomonte
49,3,Coreses
49,8,Corrales del Vino
49,1,Cotanes del Monte
49,4,Cubillos
49,0,Cubo de Benavente
49,6,"Cubo de Tierra del Vino, El"
49,9,Cuelgamures
49,0,Entrala
49,5,Espadañedo
49,1,Faramontanos de Tábara
49,6,Fariza
49,9,Fermoselle
49,2,Ferreras de Abajo
49,8,Ferreras de Arriba
49,4,Ferreruela
49,7,Figueruela de Arriba
49,8,Fonfría
49,7,Fresno de la Polvorosa
49,0,Fresno de la Ribera
49,6,Fresno de Sayago
49,2,Friera de Valverde
49,5,Fuente Encalada
49,9,Fuentelapeña
49,1,Fuentes de Ropel
49,6,Fuentesaúco
49,7,Fuentesecas
49,2,Fuentespreadas
49,5,Galende
49,8,Gallegos del Pan
49,4,Gallegos del Río
49,0,Gamones
49,7,Gema
49,4,Granja de Moreruela
49,9,Granucillo
49,5,Guarrate
49,0,Hermisende
49,3,"Hiniesta, La"
49,6,Jambrina
49,2,Justel
49,8,Losacino
49,1,Losacio
49,5,Lubián
49,2,Luelmo
49,7,"Maderal, El"
49,3,Madridanos
49,8,Mahide
49,1,Maire de Castroponce
49,0,Malva
49,6,Manganeses de la Lampreana
49,9,Manganeses de la Polvorosa
49,3,Manzanal de Arriba
49,5,Manzanal de los Infantes
49,0,Manzanal del Barco
49,1,Matilla de Arzón
49,6,Matilla la Seca
49,9,Mayalde
49,2,Melgar de Tera
49,8,Micereces de Tera
49,4,Milles de la Polvorosa
49,7,Molacillos
49,1,Molezuelas de la Carballeda
49,8,Mombuey
49,3,Monfarracinos
49,9,Montamarta
49,4,Moral de Sayago
49,0,Moraleja de Sayago
49,7,Moraleja del Vino
49,2,Morales de Rey
49,5,Morales de Toro
49,9,Morales de Valverde
49,6,Morales del Vino
49,6,Moralina
49,1,Moreruela de los Infanzones
49,7,Moreruela de Tábara
49,2,Muelas de los Caballeros
49,5,Muelas del Pan
49,8,Muga de Sayago
49,4,Navianos de Valverde
49,0,Olmillos de Castro
49,3,Otero de Bodas
49,4,Pajares de la Lampreana
49,5,Palacios de Sanabria
49,9,Palacios del Pan
49,3,Pedralba de la Pradería
49,6,"Pego, El"
49,2,Peleagonzalo
49,8,Peleas de Abajo
49,1,Peñausende
49,4,Peque
49,1,"Perdigón, El"
49,6,Pereruela
49,2,Perilla de Castro
49,7,Pías
49,0,Piedrahita de Castro
49,3,Pinilla de Toro
49,9,Pino del Oro
49,5,"Piñero, El"
49,2,Pobladura de Valderaduey
49,8,Pobladura del Valle
49,4,Porto
49,0,Pozoantiguo
49,5,Pozuelo de Tábara
49,8,Prado
49,1,Puebla de Sanabria
49,7,Pueblica de Valverde
49,0,Quintanilla de Urz
49,3,Quintanilla del Monte
49,6,Quintanilla del Olmo
49,7,Quiruelas de Vidriales
49,2,Rabanales
49,8,Rábano de Aliste
49,3,Requejo
49,6,Revellinos
49,9,Riofrío de Aliste
49,5,Rionegro del Puente
49,1,Roales
49,4,Robleda-Cervantes
49,8,Roelos de Sayago
49,5,Rosinos de la Requejada
49,6,Salce
49,1,Samir de los Caños
49,4,San Agustín del Pozo
49,7,San Cebrián de Castro
49,3,San Cristóbal de Entreviñas
49,9,San Esteban del Molar
49,2,San Justo
49,6,San Martín de Valderaduey
49,3,San Miguel de la Ribera
49,8,San Miguel del Valle
49,4,San Pedro de Ceque
49,9,San Pedro de la Nave-Almendra
49,5,San Vicente de la Cabeza
49,8,San Vitero
49,1,Santa Clara de Avedillo
49,0,Santa Colomba de las Monjas
49,4,Santa Cristina de la Polvorosa
49,1,Santa Croya de Tera
49,6,Santa Eufemia del Barco
49,2,Santa María de la Vega
49,7,Santa María de Valverde
49,0,Santibáñez de Tera
49,3,Santibáñez de Vidriales
49,9,Santovenia
49,2,Sanzoles
49,5,Tábara
49,1,Tapioles
49,6,Toro
49,0,"Torre del Valle, La"
49,7,Torregamones
49,2,Torres del Carrizal
49,8,Trabazos
49,3,Trefacio
49,6,Uña de Quintana
49,9,Vadillo de la Guareña
49,5,Valcabado
49,1,Valdefinjas
49,4,Valdescorriel
49,8,Vallesa de la Guareña
49,5,Vega de Tera
49,0,Vega de Villalobos
49,6,Vegalatrave
49,1,Venialbo
49,4,Vezdemarbán
